Window Clock,Alert Level,Alert Type,Alert Info,Alert Mode,Left_SidewalkX(Filterd),Left_SidewalkX,Left_Sidewalk_END_Y,Left_State,Right_SidewalkX(Filterd),Right_SidewalkX,Right_Sidewalk_END_Y,Right_State,ItemID[0],AmpData[0],FrequencyData[0],EstPosX[0],EstPosY[0],EstVelX[0],EstVelY[0],Moving State,Number of Elements,Warning Flag,X Edge Left[0],X Edge Right[0],Y Edge Front[0],Y Edge Rear[0],-,ItemID[1],AmpData[1],FrequencyData[1],EstPosX[1],EstPosY[1],EstVelX[1],EstVelY[1],Moving State,Number of Elements,Warning Flag,X Edge Left[1],X Edge Right[1],Y Edge Front[1],Y Edge Rear[1],-,ItemID[2],AmpData[2],FrequencyData[2],EstPosX[2],EstPosY[2],EstVelX[2],EstVelY[2],Moving State,Number of Elements,Warning Flag,X Edge Left[2],X Edge Right[2],Y Edge Front[2],Y Edge Rear[2],-,ItemID[3],AmpData[3],FrequencyData[3],EstPosX[3],EstPosY[3],EstVelX[3],EstVelY[3],Moving State,Number of Elements,Warning Flag,X Edge Left[3],X Edge Right[3],Y Edge Front[3],Y Edge Rear[3],-,ItemID[4],AmpData[4],FrequencyData[4],EstPosX[4],EstPosY[4],EstVelX[4],EstVelY[4],Moving State,Number of Elements,Warning Flag,X Edge Left[4],X Edge Right[4],Y Edge Front[4],Y Edge Rear[4],-,ItemID[5],AmpData[5],FrequencyData[5],EstPosX[5],EstPosY[5],EstVelX[5],EstVelY[5],Moving State,Number of Elements,Warning Flag,X Edge Left[5],X Edge Right[5],Y Edge Front[5],Y Edge Rear[5],-,ItemID[6],AmpData[6],FrequencyData[6],EstPosX[6],EstPosY[6],EstVelX[6],EstVelY[6],Moving State,Number of Elements,Warning Flag,X Edge Left[6],X Edge Right[6],Y Edge Front[6],Y Edge Rear[6],-,ItemID[7],AmpData[7],FrequencyData[7],EstPosX[7],EstPosY[7],EstVelX[7],EstVelY[7],Moving State,Number of Elements,Warning Flag,X Edge Left[7],X Edge Right[7],Y Edge Front[7],Y Edge Rear[7],-,ItemID[8],AmpData[8],FrequencyData[8],EstPosX[8],EstPosY[8],EstVelX[8],EstVelY[8],Moving State,Number of Elements,Warning Flag,X Edge Left[8],X Edge Right[8],Y Edge Front[8],Y Edge Rear[8],-,ItemID[9],AmpData[9],FrequencyData[9],EstPosX[9],EstPosY[9],EstVelX[9],EstVelY[9],Moving State,Number of Elements,Warning Flag,X Edge Left[9],X Edge Right[9],Y Edge Front[9],Y Edge Rear[9],-
0,0,0,0,5,0,,,,0,,,,5,6,0,2.98438,30.5156,0.125,0.9375,1,0,0,2.26563,3.76563,31.2656,29.7656,
40,0,0,0,5,0,,,,0,,,,5,6,0,2.98438,30.5469,0.125,0.9375,1,0,0,2.28125,3.78125,31.2969,29.7969,
80,0,0,0,5,0,,,,0,,,,5,6,0,3,30.5781,0.125,0.9375,1,0,0,2.28125,3.78125,31.3281,29.8281,
120,0,0,0,5,0,,,,0,,,,5,6,0,3,30.6094,0.125,0.9375,1,0,0,2.28125,3.78125,31.3594,29.8594,
160,0,0,0,5,0,,,,0,,,,5,6,0,3,30.6563,0.125,0.9375,1,0,0,2.28125,3.78125,31.4063,29.9063,
200,0,0,0,5,0,,,,0,,,,5,6,0,3,30.6875,0.125,0.9375,1,0,0,2.29688,3.79688,31.4375,29.9375,
240,0,0,0,5,0,,,,0,,,,5,6,0,3.01563,30.7188,0.125,0.9375,1,0,0,2.29688,3.79688,31.4688,29.9688,
280,0,0,0,5,0,,,,0,,,,5,6,0,3.01563,30.75,0.125,0.9375,1,0,0,2.29688,3.79688,31.5,30,
320,0,0,0,5,0,,,,0,,,,5,6,0,3.01563,30.7969,0.125,0.9375,1,0,0,2.29688,3.79688,31.5469,30.0469,
360,0,0,0,5,0,,,,0,,,,5,6,0,3.01563,30.8281,0.125,0.9375,1,0,0,2.3125,3.8125,31.5781,30.0781,
400,0,0,0,5,0,,,,0,,,,5,6,0,3.03125,30.8594,0.125,0.9375,1,0,0,2.3125,3.8125,31.6094,30.1094,
440,0,0,0,5,0,,,,0,,,,5,6,0,3.03125,30.8906,0.125,0.9375,1,0,0,2.3125,3.8125,31.6406,30.1406,
480,0,0,0,5,0,,,,0,,,,5,6,0,3.03125,30.9375,0.125,0.9375,1,0,0,2.3125,3.8125,31.6875,30.1875,
520,0,0,0,5,0,,,,0,,,,5,6,0,3.03125,30.9688,0.125,0.9375,1,0,0,2.32813,3.82813,31.7188,30.2188,
560,0,0,0,5,0,,,,0,,,,5,6,0,3.04688,31,0.125,0.9375,1,0,0,2.32813,3.82813,31.75,30.25,
600,0,0,0,5,0,,,,0,,,,5,6,0,3.04688,31.0313,0.125,0.9375,1,0,0,2.32813,3.82813,31.7813,30.2813,
640,0,0,0,5,0,,,,0,,,,5,6,0,3.04688,31.0781,0.125,0.9375,1,0,0,2.32813,3.82813,31.8281,30.3281,
680,0,0,0,5,0,,,,0,,,,5,6,0,3.04688,31.1094,0.125,0.9375,1,0,0,2.34375,3.84375,31.8594,30.3594,
720,0,0,0,5,0,,,,0,,,,5,6,0,3.0625,31.1406,0.125,0.9375,1,0,0,2.34375,3.84375,31.8906,30.3906,
760,0,0,0,5,0,,,,0,,,,5,6,0,3.0625,31.1719,0.125,0.9375,1,0,0,2.34375,3.84375,31.9219,30.4219,
800,0,0,0,5,0,,,,0,,,,5,6,0,3.0625,31.2188,0.125,0.9375,1,0,0,2.34375,3.84375,31.9688,30.4688,
840,0,0,0,5,0,,,,0,,,,5,6,0,3.0625,31.25,0.125,0.9375,1,0,0,2.35938,3.85938,32,30.5,
880,0,0,0,5,0,,,,0,,,,5,6,0,3.07813,31.2813,0.125,0.9375,1,0,0,2.35938,3.85938,32.0313,30.5313,
920,0,0,0,5,0,,,,0,,,,5,6,0,3.07813,31.3125,0.125,0.9375,1,0,0,2.35938,3.85938,32.0625,30.5625,
960,0,0,0,5,0,,,,0,,,,5,6,0,3.07813,31.3594,0.125,0.9375,1,0,0,2.35938,3.85938,32.1094,30.6094,
1000,0,0,0,5,0,,,,0,,,,5,6,0,3.07813,31.3906,0.125,0.9375,1,0,0,2.375,3.875,32.1406,30.6406,
1040,0,0,0,5,0,,,,0,,,,5,6,0,3.09375,31.4219,0.125,0.9375,1,0,0,2.375,3.875,32.1719,30.6719,
1080,0,0,0,5,0,,,,0,,,,5,6,0,3.09375,31.4531,0.125,0.9375,1,0,0,2.375,3.875,32.2031,30.7031,
1120,0,0,0,5,0,,,,0,,,,5,6,0,3.09375,31.5,0.125,0.9375,1,0,0,2.375,3.875,32.25,30.75,
1160,0,0,0,5,0,,,,0,,,,5,6,0,3.09375,31.5313,0.125,0.9375,1,0,0,2.39063,3.89063,32.2813,30.7813,
1200,0,0,0,5,0,,,,0,,,,5,6,0,3.10938,31.5625,0.125,0.9375,1,0,0,2.39063,3.89063,32.3125,30.8125,
1240,0,0,0,5,0,,,,0,,,,5,6,0,3.10938,31.5938,0.125,0.9375,1,0,0,2.39063,3.89063,32.3438,30.8438,
1280,0,0,0,5,0,,,,0,,,,5,6,0,3.10938,31.6406,0.125,0.9375,1,0,0,2.39063,3.89063,32.3906,30.8906,
1320,0,0,0,5,0,,,,0,,,,5,6,0,3.10938,31.6719,0.125,0.9375,1,0,0,2.40625,3.90625,32.4219,30.9219,
1360,0,0,0,5,0,,,,0,,,,5,6,0,3.125,31.7031,0.125,0.9375,1,0,0,2.40625,3.90625,32.4531,30.9531,
1400,0,0,0,5,0,,,,0,,,,5,6,0,3.125,31.7344,0.125,0.9375,1,0,0,2.40625,3.90625,32.4844,30.9844,
1440,0,0,0,5,0,,,,0,,,,5,6,0,3.125,31.7813,0.125,0.9375,1,0,0,2.40625,3.90625,32.5313,31.0313,
1480,0,0,0,5,0,,,,0,,,,5,6,0,3.125,31.8125,0.125,0.9375,1,0,0,2.42188,3.92188,32.5625,31.0625,
1520,0,0,0,5,0,,,,0,,,,5,6,0,3.14063,31.8438,0.125,0.9375,1,0,0,2.42188,3.92188,32.5938,31.0938,
1560,0,0,0,5,0,,,,0,,,
1600,0,0,0,5,0,,,,0,,,
1640,0,0,0,5,0,,,,0,,,
1680,0,0,0,5,0,,,,0,,,
1720,0,0,0,5,0,,,,0,,,
1760,0,0,0,5,0,,,,0,,,
1800,0,0,0,5,0,,,,0,,,
1840,0,0,0,5,0,,,,0,,,
1880,0,0,0,5,0,,,,0,,,
1920,0,0,0,5,0,,,,0,,,
1960,0,0,0,5,0,,,,0,,,
2000,0,0,0,5,0,,,,0,,,
2040,0,0,0,5,0,,,,0,,,
2080,0,0,0,5,0,,,,0,,,
2120,0,0,0,5,0,,,,0,,,
2160,0,0,0,5,0,,,,0,,,
2200,0,0,0,5,0,,,,0,,,
2240,0,0,0,5,0,,,,0,,,
2280,0,0,0,5,0,,,,0,,,
2320,0,0,0,5,0,,,,0,,,
2360,0,0,0,5,0,,,,0,,,
2400,0,0,0,5,0,,,,0,,,
2440,0,0,0,5,0,,,,0,,,
2480,0,0,0,5,0,,,,0,,,
2520,0,0,0,5,0,,,,0,,,
2560,0,0,0,5,0,,,,0,,,
2600,0,0,0,5,0,,,,0,,,
2640,0,0,0,5,0,,,,0,,,
2680,0,0,0,5,0,,,,0,,,
2720,0,0,0,5,0,,,,0,,,
2760,0,0,0,5,0,,,,0,,,
2800,0,0,0,5,0,,,,0,,,
2840,0,0,0,5,0,,,,0,,,
2880,0,0,0,5,0,,,,0,,,
2920,0,0,0,5,0,,,,0,,,
2960,0,0,0,5,0,,,,0,,,
3000,0,0,0,5,0,,,,0,,,
3040,0,0,0,5,0,,,,0,,,
3080,0,0,0,5,0,,,,0,,,
3120,0,0,0,5,0,,,,0,,,
3160,0,0,0,5,0,,,,0,,,
3200,0,0,0,5,0,,,,0,,,
3240,0,0,0,5,0,,,,0,,,
3280,0,0,0,5,0,,,,0,,,
3320,0,0,0,5,0,,,,0,,,
3360,0,0,0,5,0,,,,0,,,
3400,0,0,0,5,0,,,,0,,,
3440,0,0,0,5,0,,,,0,,,
3480,0,0,0,5,0,,,,0,,,
3520,0,0,0,5,0,,,,0,,,
3560,0,0,0,5,0,,,,0,,,
3600,0,0,0,5,0,,,,0,,,
3640,0,0,0,5,0,,,,0,,,
3680,0,0,0,5,0,,,,0,,,
3720,0,0,0,5,0,,,,0,,,
3760,0,0,0,5,0,,,,0,,,
3800,0,0,0,5,0,,,,0,,,
3840,0,0,0,5,0,,,,0,,,
3880,0,0,0,5,0,,,,0,,,
3920,0,0,0,5,0,,,,0,,,
3960,0,0,0,5,0,,,,0,,,
4000,0,0,0,5,0,,,,0,,,
4040,0,0,0,5,0,,,,0,,,
4080,0,0,0,5,0,,,,0,,,
4120,0,0,0,5,0,,,,0,,,
4160,0,0,0,5,0,,,,0,,,
4200,0,0,0,5,0,,,,0,,,
4240,0,0,0,5,0,,,,0,,,
4280,0,0,0,5,0,,,,0,,,
4320,0,0,0,5,0,,,,0,,,
4360,0,0,0,5,0,,,,0,,,
4400,0,0,0,5,0,,,,0,,,
4440,0,0,0,5,0,,,,0,,,
4480,0,0,0,5,0,,,,0,,,
4520,0,0,0,5,0,,,,0,,,
4560,0,0,0,5,0,,,,0,,,
4600,0,0,0,5,0,,,,0,,,
4640,0,0,0,5,0,,,,0,,,
4680,0,0,0,5,0,,,,0,,,
4720,0,0,0,5,0,,,,0,,,
4760,0,0,0,5,0,,,,0,,,
4800,0,0,0,5,0,,,,0,,,
4840,0,0,0,5,0,,,,0,,,
4880,0,0,0,5,0,,,,0,,,
4920,0,0,0,5,0,,,,0,,,
4960,0,0,0,5,0,,,,0,,,
5000,0,0,0,5,0,,,,0,,,
5040,0,0,0,5,0,,,,0,,,
5080,0,0,0,5,0,,,,0,,,
5120,0,0,0,5,0,,,,0,,,
5160,0,0,0,5,0,,,,0,,,
5200,0,0,0,5,0,,,,0,,,
5240,0,0,0,5,0,,,,0,,,
5280,0,0,0,5,0,,,,0,,,
5320,0,0,0,5,0,,,,0,,,
5360,0,0,0,5,0,,,,0,,,
5400,0,0,0,5,0,,,,0,,,
5440,0,0,0,5,0,,,,0,,,
5480,0,0,0,5,0,,,,0,,,
5520,0,0,0,5,0,,,,0,,,
5560,0,0,0,5,0,,,,0,,,
5600,0,0,0,5,0,,,,0,,,
5640,0,0,0,5,0,,,,0,,,
5680,0,0,0,5,0,,,,0,,,
5720,0,0,0,5,0,,,,0,,,
5760,0,0,0,5,0,,,,0,,,
5800,0,0,0,5,0,,,,0,,,
5840,0,0,0,5,0,,,,0,,,
5880,0,0,0,5,0,,,,0,,,
5920,0,0,0,5,0,,,,0,,,
5960,0,0,0,5,0,,,,0,,,
6000,0,0,0,5,0,,,,0,,,
6040,0,0,0,5,0,,,,0,,,
6080,0,0,0,5,0,,,,0,,,,6,6,0,2,35.2969,-0.0625,0,1,0,0,1.375,2.92188,36.0469,34.5469,
6120,0,0,0,5,0,,,,0,,,,6,5,0,2,35.2969,-0.0625,0,1,0,0,1.35938,2.92188,36.0469,34.5469,
6160,0,0,0,5,0,,,,0,,,,6,5,0,2,35.2969,-0.0625,0,1,0,0,1.34375,2.92188,36.0469,34.5469,
6200,0,0,0,5,0,,,,0,,,,6,5,0,1.98438,35.2969,-0.0625,0,1,0,0,1.32813,2.92188,36.0469,34.5469,
6240,0,0,0,5,0,,,,0,,,,6,5,0,1.98438,35.2969,-0.0625,0,1,0,0,1.3125,2.90625,36.0469,34.5469,
6280,0,0,0,5,0,,,,0,,,,6,5,0,1.98438,35.2969,-0.0625,0,1,0,0,1.29688,2.90625,36.0469,34.5469,
6320,0,0,0,5,0,,,,0,,,,6,5,0,1.98438,35.2969,-0.0625,0,1,0,0,1.28125,2.90625,36.0469,34.5469,
6360,0,0,0,5,0,,,,0,,,,6,5,0,1.96875,35.2969,-0.0625,0,1,0,0,1.26563,2.90625,36.0469,34.5469,
6400,0,0,0,5,0,,,,0,,,,6,5,0,1.96875,35.2969,-0.0625,0,1,0,0,1.25,2.89063,36.0469,34.5469,
6440,0,0,0,5,0,,,,0,,,,6,5,0,1.96875,35.2969,-0.0625,0,1,0,0,1.23438,2.89063,36.0469,34.5469,
6480,0,0,0,5,0,,,,0,,,,6,5,0,1.96875,35.2969,-0.0625,0,1,0,0,1.21875,2.89063,36.0469,34.5469,
6520,0,0,0,5,0,,,,0,,,,6,5,0,1.95313,35.2969,-0.0625,0,1,0,0,1.21875,2.89063,36.0469,34.5469,
6560,0,0,0,5,0,,,,0,,,,6,5,0,1.95313,35.2969,-0.0625,0,1,0,0,1.20313,2.875,36.0469,34.5469,
6600,0,0,0,5,0,,,,0,,,,6,5,0,1.95313,35.2969,-0.0625,0,1,0,0,1.1875,2.875,36.0469,34.5469,
6640,0,0,0,5,0,,,,0,,,,6,5,0,1.95313,35.2969,-0.0625,0,1,0,0,1.17188,2.875,36.0469,34.5469,
6680,0,0,0,5,0,,,,0,,,,6,5,0,1.9375,35.2969,-0.0625,0,1,0,0,1.17188,2.875,36.0469,34.5469,
6720,0,0,0,5,0,,,,0,,,,6,5,0,1.9375,35.2969,-0.0625,0,1,0,0,1.15625,2.85938,36.0469,34.5469,
6760,0,0,0,5,0,,,,0,,,,6,5,0,1.9375,35.2969,-0.0625,0,1,0,0,1.14063,2.85938,36.0469,34.5469,
6800,0,0,0,5,0,,,,0,,,,6,5,0,1.9375,35.2969,-0.0625,0,1,0,0,1.14063,2.85938,36.0469,34.5469,
6840,0,0,0,5,0,,,,0,,,,6,5,0,1.92188,35.2969,-0.0625,0,1,0,0,1.125,2.85938,36.0469,34.5469,
6880,0,0,0,5,0,,,,0,,,,6,5,0,1.92188,35.2969,-0.0625,0,1,0,0,1.125,2.84375,36.0469,34.5469,
6920,0,0,0,5,0,,,,0,,,,6,5,0,1.92188,35.2969,-0.0625,0,1,0,0,1.10938,2.84375,36.0469,34.5469,
6960,0,0,0,5,0,,,,0,,,,6,5,0,1.92188,35.2969,-0.0625,0,1,0,0,1.10938,2.84375,36.0469,34.5469,
